0,1,2,3,4,5
DISTRICT OF COLUMBIA,DC,BACHELOR'S,DOMINICAN REPUBLIC,FEMALE,2
DISTRICT OF COLUMBIA,DC,BACHELOR'S,EL SALVADOR,FEMALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,ESTONIA,FEMALE,2
DISTRICT OF COLUMBIA,DC,BACHELOR'S,ETHIOPIA,FEMALE,9
DISTRICT OF COLUMBIA,DC,BACHELOR'S,FRANCE,FEMALE,3
DISTRICT OF COLUMBIA,DC,BACHELOR'S,GERMANY,FEMALE,6
DISTRICT OF COLUMBIA,DC,BACHELOR'S,GHANA,FEMALE,2
DISTRICT OF COLUMBIA,DC,BACHELOR'S,GREECE,FEMALE,2
DISTRICT OF COLUMBIA,DC,BACHELOR'S,GUYANA,FEMALE,3
DISTRICT OF COLUMBIA,DC,BACHELOR'S,HONDURAS,FEMALE,4
DISTRICT OF COLUMBIA,DC,BACHELOR'S,HONG KONG,FEMALE,2
DISTRICT OF COLUMBIA,DC,BACHELOR'S,INDIA,FEMALE,33
DISTRICT OF COLUMBIA,DC,BACHELOR'S,INDONESIA,FEMALE,4
DISTRICT OF COLUMBIA,DC,BACHELOR'S,IRAN,FEMALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,IRELAND,FEMALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,ITALY,FEMALE,5
DISTRICT OF COLUMBIA,DC,BACHELOR'S,JAMAICA,FEMALE,31
DISTRICT OF COLUMBIA,DC,BACHELOR'S,JAPAN,FEMALE,3
DISTRICT OF COLUMBIA,DC,BACHELOR'S,KAZAKHSTAN,FEMALE,3
DISTRICT OF COLUMBIA,DC,BACHELOR'S,KENYA,FEMALE,5
DISTRICT OF COLUMBIA,DC,BACHELOR'S,KOSOVO,FEMALE,2
DISTRICT OF COLUMBIA,DC,BACHELOR'S,KUWAIT,FEMALE,2
DISTRICT OF COLUMBIA,DC,BACHELOR'S,MALAYSIA,FEMALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,MALI,FEMALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,MEXICO,FEMALE,7
DISTRICT OF COLUMBIA,DC,BACHELOR'S,MONGOLIA,FEMALE,2
DISTRICT OF COLUMBIA,DC,BACHELOR'S,NEPAL,FEMALE,14
DISTRICT OF COLUMBIA,DC,BACHELOR'S,NETHERLANDS,FEMALE,4
DISTRICT OF COLUMBIA,DC,BACHELOR'S,NEW ZEALAND,FEMALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,NIGERIA,FEMALE,17
DISTRICT OF COLUMBIA,DC,BACHELOR'S,OMAN,FEMALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,PAKISTAN,FEMALE,6
DISTRICT OF COLUMBIA,DC,BACHELOR'S,PANAMA,FEMALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,PERU,FEMALE,6
DISTRICT OF COLUMBIA,DC,BACHELOR'S,PHILIPPINES,FEMALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,RUSSIA,FEMALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,SAUDI ARABIA,FEMALE,3
DISTRICT OF COLUMBIA,DC,BACHELOR'S,SENEGAL,FEMALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,SERBIA,FEMALE,2
DISTRICT OF COLUMBIA,DC,BACHELOR'S,SINGAPORE,FEMALE,10
DISTRICT OF COLUMBIA,DC,BACHELOR'S,SOUTH AFRICA,FEMALE,2
DISTRICT OF COLUMBIA,DC,BACHELOR'S,SOUTH KOREA,FEMALE,19
DISTRICT OF COLUMBIA,DC,BACHELOR'S,SPAIN,FEMALE,7
DISTRICT OF COLUMBIA,DC,BACHELOR'S,SUDAN,FEMALE,2
DISTRICT OF COLUMBIA,DC,BACHELOR'S,SWEDEN,FEMALE,4
DISTRICT OF COLUMBIA,DC,BACHELOR'S,TAIWAN,FEMALE,2
DISTRICT OF COLUMBIA,DC,BACHELOR'S,THAILAND,FEMALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,TRINIDAD AND TOBAGO,FEMALE,7
DISTRICT OF COLUMBIA,DC,BACHELOR'S,TUNISIA,FEMALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,TURKEY,FEMALE,20
DISTRICT OF COLUMBIA,DC,BACHELOR'S,TURKMENISTAN,FEMALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,UGANDA,FEMALE,4
DISTRICT OF COLUMBIA,DC,BACHELOR'S,UKRAINE,FEMALE,5
DISTRICT OF COLUMBIA,DC,BACHELOR'S,UNITED KINGDOM,FEMALE,6
DISTRICT OF COLUMBIA,DC,BACHELOR'S,VENEZUELA,FEMALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,VIETNAM,FEMALE,15
DISTRICT OF COLUMBIA,DC,BACHELOR'S,ZAMBIA,FEMALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,ZIMBABWE,FEMALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,ARGENTINA,FEMALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,AUSTRALIA,FEMALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,BANGLADESH,FEMALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,BELGIUM,FEMALE,2
DISTRICT OF COLUMBIA,DC,DOCTORATE,BERMUDA,FEMALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,BHUTAN,FEMALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,BRAZIL,FEMALE,7
DISTRICT OF COLUMBIA,DC,DOCTORATE,CAMBODIA,FEMALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,CAMEROON,FEMALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,CANADA,FEMALE,2
DISTRICT OF COLUMBIA,DC,DOCTORATE,CHINA,FEMALE,29
DISTRICT OF COLUMBIA,DC,DOCTORATE,COLOMBIA,FEMALE,5
DISTRICT OF COLUMBIA,DC,DOCTORATE,DOMINICA,FEMALE,2
DISTRICT OF COLUMBIA,DC,DOCTORATE,ECUADOR,FEMALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,EGYPT,FEMALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,ESTONIA,FEMALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,ETHIOPIA,FEMALE,2
DISTRICT OF COLUMBIA,DC,DOCTORATE,GEORGIA,FEMALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,GERMANY,FEMALE,3
DISTRICT OF COLUMBIA,DC,DOCTORATE,GREECE,FEMALE,3
DISTRICT OF COLUMBIA,DC,DOCTORATE,GRENADA,FEMALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,HUNGARY,FEMALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,INDIA,FEMALE,20
DISTRICT OF COLUMBIA,DC,DOCTORATE,INDONESIA,FEMALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,IRAN,FEMALE,11
DISTRICT OF COLUMBIA,DC,DOCTORATE,ITALY,FEMALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,JAMAICA,FEMALE,3
DISTRICT OF COLUMBIA,DC,DOCTORATE,JORDAN,FEMALE,3
DISTRICT OF COLUMBIA,DC,DOCTORATE,KENYA,FEMALE,2
DISTRICT OF COLUMBIA,DC,DOCTORATE,LEBANON,FEMALE,2
DISTRICT OF COLUMBIA,DC,DOCTORATE,MADAGASCAR,FEMALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,MOROCCO,FEMALE,2
DISTRICT OF COLUMBIA,DC,DOCTORATE,NEPAL,FEMALE,4
DISTRICT OF COLUMBIA,DC,DOCTORATE,NIGERIA,FEMALE,9
DISTRICT OF COLUMBIA,DC,DOCTORATE,NORWAY,FEMALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,PAKISTAN,FEMALE,3
DISTRICT OF COLUMBIA,DC,DOCTORATE,PERU,FEMALE,2
DISTRICT OF COLUMBIA,DC,DOCTORATE,PHILIPPINES,FEMALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,POLAND,FEMALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,RUSSIA,FEMALE,2
DISTRICT OF COLUMBIA,DC,DOCTORATE,SAUDI ARABIA,FEMALE,7
DISTRICT OF COLUMBIA,DC,DOCTORATE,SOUTH AFRICA,FEMALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,SOUTH KOREA,FEMALE,7
DISTRICT OF COLUMBIA,DC,DOCTORATE,SPAIN,FEMALE,3
DISTRICT OF COLUMBIA,DC,DOCTORATE,SRI LANKA,FEMALE,3
DISTRICT OF COLUMBIA,DC,DOCTORATE,TAIWAN,FEMALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,TRINIDAD AND TOBAGO,FEMALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,TURKEY,FEMALE,6
DISTRICT OF COLUMBIA,DC,DOCTORATE,UZBEKISTAN,FEMALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,VIETNAM,FEMALE,4
DISTRICT OF COLUMBIA,DC,MASTER'S,ALBANIA,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,ANTIGUA AND BARBUDA,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,ARGENTINA,FEMALE,3
DISTRICT OF COLUMBIA,DC,MASTER'S,ARMENIA,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,AUSTRALIA,FEMALE,2
DISTRICT OF COLUMBIA,DC,MASTER'S,AUSTRIA,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,AZERBAIJAN,FEMALE,6
DISTRICT OF COLUMBIA,DC,MASTER'S,BANGLADESH,FEMALE,12
DISTRICT OF COLUMBIA,DC,MASTER'S,BARBADOS,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,BELIZE,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,BOLIVIA,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,BOSNIA AND HERZEGOVINA,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,BOTSWANA,FEMALE,3
DISTRICT OF COLUMBIA,DC,MASTER'S,BRAZIL,FEMALE,17
DISTRICT OF COLUMBIA,DC,MASTER'S,BURKINA FASO,FEMALE,2
DISTRICT OF COLUMBIA,DC,MASTER'S,BURMA,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,CAMBODIA,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,CAMEROON,FEMALE,2
DISTRICT OF COLUMBIA,DC,MASTER'S,CANADA,FEMALE,24
DISTRICT OF COLUMBIA,DC,MASTER'S,CHILE,FEMALE,4
DISTRICT OF COLUMBIA,DC,MASTER'S,CHINA,FEMALE,382
DISTRICT OF COLUMBIA,DC,MASTER'S,COLOMBIA,FEMALE,21
DISTRICT OF COLUMBIA,DC,MASTER'S,CONGO (KINSHASA),FEMALE,2
DISTRICT OF COLUMBIA,DC,MASTER'S,COSTA RICA,FEMALE,2
DISTRICT OF COLUMBIA,DC,MASTER'S,DOMINICAN REPUBLIC,FEMALE,3
DISTRICT OF COLUMBIA,DC,MASTER'S,ECUADOR,FEMALE,5
DISTRICT OF COLUMBIA,DC,MASTER'S,EGYPT,FEMALE,5
DISTRICT OF COLUMBIA,DC,MASTER'S,EL SALVADOR,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,ETHIOPIA,FEMALE,9
DISTRICT OF COLUMBIA,DC,MASTER'S,FINLAND,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,FRANCE,FEMALE,8
DISTRICT OF COLUMBIA,DC,MASTER'S,"GAMBIA, THE",FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,GEORGIA,FEMALE,2
DISTRICT OF COLUMBIA,DC,MASTER'S,GERMANY,FEMALE,6
DISTRICT OF COLUMBIA,DC,MASTER'S,GHANA,FEMALE,12
DISTRICT OF COLUMBIA,DC,MASTER'S,HONDURAS,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,HONG KONG,FEMALE,3
DISTRICT OF COLUMBIA,DC,MASTER'S,INDIA,FEMALE,248
DISTRICT OF COLUMBIA,DC,MASTER'S,INDONESIA,FEMALE,3
DISTRICT OF COLUMBIA,DC,MASTER'S,IRAN,FEMALE,6
DISTRICT OF COLUMBIA,DC,MASTER'S,IRAQ,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,IRELAND,FEMALE,2
DISTRICT OF COLUMBIA,DC,MASTER'S,ITALY,FEMALE,4
DISTRICT OF COLUMBIA,DC,MASTER'S,JAMAICA,FEMALE,2
DISTRICT OF COLUMBIA,DC,MASTER'S,JAPAN,FEMALE,4
DISTRICT OF COLUMBIA,DC,MASTER'S,JORDAN,FEMALE,3
DISTRICT OF COLUMBIA,DC,MASTER'S,KAZAKHSTAN,FEMALE,6
DISTRICT OF COLUMBIA,DC,MASTER'S,KENYA,FEMALE,7
DISTRICT OF COLUMBIA,DC,MASTER'S,KUWAIT,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,KYRGYZSTAN,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,LEBANON,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,LIBERIA,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,LIBYA,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,MALAYSIA,FEMALE,2
DISTRICT OF COLUMBIA,DC,MASTER'S,MEXICO,FEMALE,12
DISTRICT OF COLUMBIA,DC,MASTER'S,MOLDOVA,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,MONGOLIA,FEMALE,2
DISTRICT OF COLUMBIA,DC,MASTER'S,MOROCCO,FEMALE,3
DISTRICT OF COLUMBIA,DC,MASTER'S,MOZAMBIQUE,FEMALE,2
DISTRICT OF COLUMBIA,DC,MASTER'S,NEPAL,FEMALE,11
DISTRICT OF COLUMBIA,DC,MASTER'S,NETHERLANDS,FEMALE,3
DISTRICT OF COLUMBIA,DC,MASTER'S,NEW ZEALAND,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,NICARAGUA,FEMALE,2
DISTRICT OF COLUMBIA,DC,MASTER'S,NIGERIA,FEMALE,35
DISTRICT OF COLUMBIA,DC,MASTER'S,NORWAY,FEMALE,2
DISTRICT OF COLUMBIA,DC,MASTER'S,PAKISTAN,FEMALE,24
DISTRICT OF COLUMBIA,DC,MASTER'S,PERU,FEMALE,15
DISTRICT OF COLUMBIA,DC,MASTER'S,PHILIPPINES,FEMALE,3
DISTRICT OF COLUMBIA,DC,MASTER'S,POLAND,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,PORTUGAL,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,RUSSIA,FEMALE,2
DISTRICT OF COLUMBIA,DC,MASTER'S,RWANDA,FEMALE,2
DISTRICT OF COLUMBIA,DC,MASTER'S,SAUDI ARABIA,FEMALE,7
DISTRICT OF COLUMBIA,DC,MASTER'S,SIERRA LEONE,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,SINGAPORE,FEMALE,5
DISTRICT OF COLUMBIA,DC,MASTER'S,SOUTH AFRICA,FEMALE,2
DISTRICT OF COLUMBIA,DC,MASTER'S,SOUTH KOREA,FEMALE,33
DISTRICT OF COLUMBIA,DC,MASTER'S,SPAIN,FEMALE,11
DISTRICT OF COLUMBIA,DC,MASTER'S,SRI LANKA,FEMALE,3
DISTRICT OF COLUMBIA,DC,MASTER'S,SUDAN,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,SWEDEN,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,SWITZERLAND,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,TAIWAN,FEMALE,20
DISTRICT OF COLUMBIA,DC,MASTER'S,TANZANIA,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,THAILAND,FEMALE,8
DISTRICT OF COLUMBIA,DC,MASTER'S,TRINIDAD AND TOBAGO,FEMALE,3
DISTRICT OF COLUMBIA,DC,MASTER'S,TUNISIA,FEMALE,2
DISTRICT OF COLUMBIA,DC,MASTER'S,TURKEY,FEMALE,14
DISTRICT OF COLUMBIA,DC,MASTER'S,UGANDA,FEMALE,4
DISTRICT OF COLUMBIA,DC,MASTER'S,UKRAINE,FEMALE,5
DISTRICT OF COLUMBIA,DC,MASTER'S,UNITED KINGDOM,FEMALE,8
DISTRICT OF COLUMBIA,DC,MASTER'S,URUGUAY,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,UZBEKISTAN,FEMALE,2
DISTRICT OF COLUMBIA,DC,MASTER'S,VENEZUELA,FEMALE,1
DISTRICT OF COLUMBIA,DC,MASTER'S,VIETNAM,FEMALE,15
DISTRICT OF COLUMBIA,DC,MASTER'S,ZIMBABWE,FEMALE,8
DISTRICT OF COLUMBIA,DC,OTHER,CHINA,FEMALE,1
DISTRICT OF COLUMBIA,DC,OTHER,COSTA RICA,FEMALE,1
DISTRICT OF COLUMBIA,DC,OTHER,THAILAND,FEMALE,1
DISTRICT OF COLUMBIA,DC,ASSOCIATE,BANGLADESH,MALE,1
DISTRICT OF COLUMBIA,DC,ASSOCIATE,CAMEROON,MALE,1
DISTRICT OF COLUMBIA,DC,ASSOCIATE,CONGO (KINSHASA),MALE,1
DISTRICT OF COLUMBIA,DC,ASSOCIATE,COTE D'IVOIRE,MALE,1
DISTRICT OF COLUMBIA,DC,ASSOCIATE,JAMAICA,MALE,1
DISTRICT OF COLUMBIA,DC,ASSOCIATE,PERU,MALE,1
DISTRICT OF COLUMBIA,DC,ASSOCIATE,SOUTH KOREA,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,AFGHANISTAN,MALE,2
DISTRICT OF COLUMBIA,DC,BACHELOR'S,ALGERIA,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,ARGENTINA,MALE,3
DISTRICT OF COLUMBIA,DC,BACHELOR'S,AUSTRIA,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,"BAHAMAS, THE",MALE,6
DISTRICT OF COLUMBIA,DC,BACHELOR'S,BANGLADESH,MALE,11
DISTRICT OF COLUMBIA,DC,BACHELOR'S,BARBADOS,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,BERMUDA,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,BOLIVIA,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,BRAZIL,MALE,10
DISTRICT OF COLUMBIA,DC,BACHELOR'S,BRITISH VIRGIN ISLANDS,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,BURMA,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,BURUNDI,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,CANADA,MALE,11
DISTRICT OF COLUMBIA,DC,BACHELOR'S,CHILE,MALE,2
DISTRICT OF COLUMBIA,DC,BACHELOR'S,CHINA,MALE,45
DISTRICT OF COLUMBIA,DC,BACHELOR'S,COLOMBIA,MALE,3
DISTRICT OF COLUMBIA,DC,BACHELOR'S,CONGO (KINSHASA),MALE,2
DISTRICT OF COLUMBIA,DC,BACHELOR'S,COSTA RICA,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,CYPRUS,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,DOMINICA,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,DOMINICAN REPUBLIC,MALE,3
DISTRICT OF COLUMBIA,DC,BACHELOR'S,ECUADOR,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,ETHIOPIA,MALE,3
DISTRICT OF COLUMBIA,DC,BACHELOR'S,FRANCE,MALE,4
DISTRICT OF COLUMBIA,DC,BACHELOR'S,GERMANY,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,GHANA,MALE,14
DISTRICT OF COLUMBIA,DC,BACHELOR'S,GREECE,MALE,4
DISTRICT OF COLUMBIA,DC,BACHELOR'S,GUYANA,MALE,2
DISTRICT OF COLUMBIA,DC,BACHELOR'S,HONG KONG,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,HUNGARY,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,INDIA,MALE,39
DISTRICT OF COLUMBIA,DC,BACHELOR'S,INDONESIA,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,IRAN,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,IRELAND,MALE,2
DISTRICT OF COLUMBIA,DC,BACHELOR'S,ISRAEL,MALE,4
DISTRICT OF COLUMBIA,DC,BACHELOR'S,ITALY,MALE,4
DISTRICT OF COLUMBIA,DC,BACHELOR'S,JAMAICA,MALE,18
DISTRICT OF COLUMBIA,DC,BACHELOR'S,JAPAN,MALE,3
DISTRICT OF COLUMBIA,DC,BACHELOR'S,JORDAN,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,KAZAKHSTAN,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,KENYA,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,KUWAIT,MALE,2
DISTRICT OF COLUMBIA,DC,BACHELOR'S,KYRGYZSTAN,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,LIBYA,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,MADAGASCAR,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,MALAYSIA,MALE,2
DISTRICT OF COLUMBIA,DC,BACHELOR'S,MEXICO,MALE,10
DISTRICT OF COLUMBIA,DC,BACHELOR'S,MONGOLIA,MALE,4
DISTRICT OF COLUMBIA,DC,BACHELOR'S,NEPAL,MALE,37
DISTRICT OF COLUMBIA,DC,BACHELOR'S,NETHERLANDS,MALE,2
DISTRICT OF COLUMBIA,DC,BACHELOR'S,NIGERIA,MALE,26
DISTRICT OF COLUMBIA,DC,BACHELOR'S,OMAN,MALE,2
DISTRICT OF COLUMBIA,DC,BACHELOR'S,PAKISTAN,MALE,9
DISTRICT OF COLUMBIA,DC,BACHELOR'S,PANAMA,MALE,9
DISTRICT OF COLUMBIA,DC,BACHELOR'S,PERU,MALE,5
DISTRICT OF COLUMBIA,DC,BACHELOR'S,PHILIPPINES,MALE,2
DISTRICT OF COLUMBIA,DC,BACHELOR'S,ROMANIA,MALE,2
DISTRICT OF COLUMBIA,DC,BACHELOR'S,RWANDA,MALE,2
DISTRICT OF COLUMBIA,DC,BACHELOR'S,SAUDI ARABIA,MALE,5
DISTRICT OF COLUMBIA,DC,BACHELOR'S,SINGAPORE,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,SOUTH AFRICA,MALE,2
DISTRICT OF COLUMBIA,DC,BACHELOR'S,SOUTH KOREA,MALE,8
DISTRICT OF COLUMBIA,DC,BACHELOR'S,SPAIN,MALE,7
DISTRICT OF COLUMBIA,DC,BACHELOR'S,SRI LANKA,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,SUDAN,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,SWEDEN,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,TAIWAN,MALE,4
DISTRICT OF COLUMBIA,DC,BACHELOR'S,TAJIKISTAN,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,TANZANIA,MALE,2
DISTRICT OF COLUMBIA,DC,BACHELOR'S,THAILAND,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,TOGO,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,TRINIDAD AND TOBAGO,MALE,9
DISTRICT OF COLUMBIA,DC,BACHELOR'S,TUNISIA,MALE,4
DISTRICT OF COLUMBIA,DC,BACHELOR'S,TURKEY,MALE,32
DISTRICT OF COLUMBIA,DC,BACHELOR'S,UKRAINE,MALE,5
DISTRICT OF COLUMBIA,DC,BACHELOR'S,UNITED ARAB EMIRATES,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,UNITED KINGDOM,MALE,12
DISTRICT OF COLUMBIA,DC,BACHELOR'S,URUGUAY,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,UZBEKISTAN,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,VENEZUELA,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,VIETNAM,MALE,6
DISTRICT OF COLUMBIA,DC,BACHELOR'S,WEST BANK,MALE,1
DISTRICT OF COLUMBIA,DC,BACHELOR'S,ZIMBABWE,MALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,ARGENTINA,MALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,ARMENIA,MALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,AZERBAIJAN,MALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,"BAHAMAS, THE",MALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,BANGLADESH,MALE,7
DISTRICT OF COLUMBIA,DC,DOCTORATE,BELGIUM,MALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,BOLIVIA,MALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,BRAZIL,MALE,5
DISTRICT OF COLUMBIA,DC,DOCTORATE,CAMBODIA,MALE,2
DISTRICT OF COLUMBIA,DC,DOCTORATE,CAMEROON,MALE,2
DISTRICT OF COLUMBIA,DC,DOCTORATE,CANADA,MALE,3
DISTRICT OF COLUMBIA,DC,DOCTORATE,CHILE,MALE,3
DISTRICT OF COLUMBIA,DC,DOCTORATE,CHINA,MALE,35
DISTRICT OF COLUMBIA,DC,DOCTORATE,CONGO (KINSHASA),MALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,COSTA RICA,MALE,2
DISTRICT OF COLUMBIA,DC,DOCTORATE,DENMARK,MALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,ECUADOR,MALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,EGYPT,MALE,3
DISTRICT OF COLUMBIA,DC,DOCTORATE,ETHIOPIA,MALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,FRANCE,MALE,4
DISTRICT OF COLUMBIA,DC,DOCTORATE,GEORGIA,MALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,GERMANY,MALE,2
DISTRICT OF COLUMBIA,DC,DOCTORATE,GHANA,MALE,2
DISTRICT OF COLUMBIA,DC,DOCTORATE,GREECE,MALE,2
DISTRICT OF COLUMBIA,DC,DOCTORATE,GUATEMALA,MALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,INDIA,MALE,33
DISTRICT OF COLUMBIA,DC,DOCTORATE,INDONESIA,MALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,IRAN,MALE,7
DISTRICT OF COLUMBIA,DC,DOCTORATE,ITALY,MALE,2
DISTRICT OF COLUMBIA,DC,DOCTORATE,JAMAICA,MALE,2
DISTRICT OF COLUMBIA,DC,DOCTORATE,JAPAN,MALE,2
DISTRICT OF COLUMBIA,DC,DOCTORATE,JORDAN,MALE,2
DISTRICT OF COLUMBIA,DC,DOCTORATE,KAZAKHSTAN,MALE,1
DISTRICT OF COLUMBIA,DC,DOCTORATE,LEBANON,MALE,3
DISTRICT OF COLUMBIA,DC,DOCTORATE,LIBYA,MALE,1
