State,Abbrv,Student Education Level,CoC,Gender,Count of Active STEM Students
INDIANA,IN,BACHELOR'S,BOLIVIA,MALE,9
INDIANA,IN,BACHELOR'S,BRAZIL,FEMALE,49
INDIANA,IN,BACHELOR'S,BRAZIL,MALE,91
INDIANA,IN,BACHELOR'S,BRITISH VIRGIN ISLANDS,FEMALE,1
INDIANA,IN,BACHELOR'S,BULGARIA,MALE,1
INDIANA,IN,BACHELOR'S,BURMA,FEMALE,2
INDIANA,IN,BACHELOR'S,BURMA,MALE,16
INDIANA,IN,BACHELOR'S,CAMBODIA,MALE,3
INDIANA,IN,BACHELOR'S,CAMEROON,FEMALE,2
INDIANA,IN,BACHELOR'S,CAMEROON,MALE,2
INDIANA,IN,BACHELOR'S,CANADA,FEMALE,28
INDIANA,IN,BACHELOR'S,CANADA,MALE,70
INDIANA,IN,BACHELOR'S,CHILE,FEMALE,2
INDIANA,IN,BACHELOR'S,CHILE,MALE,4
INDIANA,IN,BACHELOR'S,CHINA,FEMALE,409
INDIANA,IN,BACHELOR'S,CHINA,MALE,865
INDIANA,IN,BACHELOR'S,COLOMBIA,FEMALE,15
INDIANA,IN,BACHELOR'S,COLOMBIA,MALE,33
INDIANA,IN,BACHELOR'S,CONGO (KINSHASA),FEMALE,4
INDIANA,IN,BACHELOR'S,CONGO (KINSHASA),MALE,3
INDIANA,IN,BACHELOR'S,COSTA RICA,FEMALE,7
INDIANA,IN,BACHELOR'S,COSTA RICA,MALE,17
INDIANA,IN,BACHELOR'S,COTE D'IVOIRE,FEMALE,2
INDIANA,IN,BACHELOR'S,COTE D'IVOIRE,MALE,2
INDIANA,IN,BACHELOR'S,CROATIA,MALE,2
INDIANA,IN,BACHELOR'S,CYPRUS,MALE,2
INDIANA,IN,BACHELOR'S,CZECH REPUBLIC,MALE,4
INDIANA,IN,BACHELOR'S,DENMARK,FEMALE,1
INDIANA,IN,BACHELOR'S,DENMARK,MALE,4
INDIANA,IN,BACHELOR'S,DOMINICA,FEMALE,3
INDIANA,IN,BACHELOR'S,DOMINICA,MALE,2
INDIANA,IN,BACHELOR'S,DOMINICAN REPUBLIC,FEMALE,5
INDIANA,IN,BACHELOR'S,DOMINICAN REPUBLIC,MALE,11
INDIANA,IN,BACHELOR'S,ECUADOR,FEMALE,7
INDIANA,IN,BACHELOR'S,ECUADOR,MALE,19
INDIANA,IN,BACHELOR'S,EGYPT,FEMALE,3
INDIANA,IN,BACHELOR'S,EGYPT,MALE,26
INDIANA,IN,BACHELOR'S,EL SALVADOR,FEMALE,7
INDIANA,IN,BACHELOR'S,EL SALVADOR,MALE,17
INDIANA,IN,BACHELOR'S,ETHIOPIA,FEMALE,8
INDIANA,IN,BACHELOR'S,ETHIOPIA,MALE,9
INDIANA,IN,BACHELOR'S,FRANCE,FEMALE,6
INDIANA,IN,BACHELOR'S,FRANCE,MALE,10
INDIANA,IN,BACHELOR'S,GABON,FEMALE,1
INDIANA,IN,BACHELOR'S,GABON,MALE,2
INDIANA,IN,BACHELOR'S,GAZA STRIP,MALE,2
INDIANA,IN,BACHELOR'S,GEORGIA,FEMALE,1
INDIANA,IN,BACHELOR'S,GEORGIA,MALE,4
INDIANA,IN,BACHELOR'S,GERMANY,FEMALE,5
INDIANA,IN,BACHELOR'S,GERMANY,MALE,11
INDIANA,IN,BACHELOR'S,GHANA,FEMALE,2
INDIANA,IN,BACHELOR'S,GHANA,MALE,7
INDIANA,IN,BACHELOR'S,GREECE,FEMALE,2
INDIANA,IN,BACHELOR'S,GREECE,MALE,7
INDIANA,IN,BACHELOR'S,GRENADA,MALE,3
INDIANA,IN,BACHELOR'S,GUATEMALA,FEMALE,11
INDIANA,IN,BACHELOR'S,GUATEMALA,MALE,18
INDIANA,IN,BACHELOR'S,GUYANA,FEMALE,1
INDIANA,IN,BACHELOR'S,GUYANA,MALE,1
INDIANA,IN,BACHELOR'S,HAITI,MALE,4
INDIANA,IN,BACHELOR'S,HONDURAS,FEMALE,12
INDIANA,IN,BACHELOR'S,HONDURAS,MALE,11
INDIANA,IN,BACHELOR'S,HONG KONG,FEMALE,6
INDIANA,IN,BACHELOR'S,HONG KONG,MALE,25
INDIANA,IN,BACHELOR'S,HUNGARY,MALE,3
INDIANA,IN,BACHELOR'S,ICELAND,FEMALE,4
INDIANA,IN,BACHELOR'S,ICELAND,MALE,2
INDIANA,IN,BACHELOR'S,INDIA,FEMALE,281
INDIANA,IN,BACHELOR'S,INDIA,MALE,638
INDIANA,IN,BACHELOR'S,INDONESIA,FEMALE,26
INDIANA,IN,BACHELOR'S,INDONESIA,MALE,75
INDIANA,IN,BACHELOR'S,IRAN,MALE,2
INDIANA,IN,BACHELOR'S,IRAQ,MALE,1
INDIANA,IN,BACHELOR'S,IRELAND,FEMALE,2
INDIANA,IN,BACHELOR'S,IRELAND,MALE,7
INDIANA,IN,BACHELOR'S,ISRAEL,MALE,6
INDIANA,IN,BACHELOR'S,ITALY,FEMALE,5
INDIANA,IN,BACHELOR'S,ITALY,MALE,3
INDIANA,IN,BACHELOR'S,JAMAICA,FEMALE,4
INDIANA,IN,BACHELOR'S,JAMAICA,MALE,4
INDIANA,IN,BACHELOR'S,JAPAN,FEMALE,14
INDIANA,IN,BACHELOR'S,JAPAN,MALE,21
INDIANA,IN,BACHELOR'S,JORDAN,FEMALE,4
INDIANA,IN,BACHELOR'S,JORDAN,MALE,16
INDIANA,IN,BACHELOR'S,KAZAKHSTAN,FEMALE,9
INDIANA,IN,BACHELOR'S,KAZAKHSTAN,MALE,14
INDIANA,IN,BACHELOR'S,KENYA,FEMALE,4
INDIANA,IN,BACHELOR'S,KENYA,MALE,13
INDIANA,IN,BACHELOR'S,KOSOVO,FEMALE,1
INDIANA,IN,BACHELOR'S,KUWAIT,FEMALE,5
INDIANA,IN,BACHELOR'S,KUWAIT,MALE,11
INDIANA,IN,BACHELOR'S,KYRGYZSTAN,MALE,1
INDIANA,IN,BACHELOR'S,LEBANON,FEMALE,4
INDIANA,IN,BACHELOR'S,LEBANON,MALE,10
INDIANA,IN,BACHELOR'S,LESOTHO,MALE,1
INDIANA,IN,BACHELOR'S,MACAU,FEMALE,1
INDIANA,IN,BACHELOR'S,MACAU,MALE,2
INDIANA,IN,BACHELOR'S,MADAGASCAR,MALE,1
INDIANA,IN,BACHELOR'S,MALAWI,MALE,2
INDIANA,IN,BACHELOR'S,MALAYSIA,FEMALE,39
INDIANA,IN,BACHELOR'S,MALAYSIA,MALE,86
INDIANA,IN,BACHELOR'S,MALTA,FEMALE,1
INDIANA,IN,BACHELOR'S,MAURITIUS,FEMALE,2
INDIANA,IN,BACHELOR'S,MEXICO,FEMALE,17
INDIANA,IN,BACHELOR'S,MEXICO,MALE,51
INDIANA,IN,BACHELOR'S,MOLDOVA,FEMALE,1
INDIANA,IN,BACHELOR'S,MONGOLIA,FEMALE,4
INDIANA,IN,BACHELOR'S,MONGOLIA,MALE,6
INDIANA,IN,BACHELOR'S,MONTENEGRO,FEMALE,1
INDIANA,IN,BACHELOR'S,MONTENEGRO,MALE,2
INDIANA,IN,BACHELOR'S,MOROCCO,FEMALE,5
INDIANA,IN,BACHELOR'S,MOROCCO,MALE,14
INDIANA,IN,BACHELOR'S,NAMIBIA,FEMALE,1
INDIANA,IN,BACHELOR'S,NEPAL,FEMALE,11
INDIANA,IN,BACHELOR'S,NEPAL,MALE,42
INDIANA,IN,BACHELOR'S,NETHERLANDS,FEMALE,1
INDIANA,IN,BACHELOR'S,NETHERLANDS,MALE,5
INDIANA,IN,BACHELOR'S,NEW ZEALAND,FEMALE,5
INDIANA,IN,BACHELOR'S,NEW ZEALAND,MALE,10
INDIANA,IN,BACHELOR'S,NICARAGUA,FEMALE,2
INDIANA,IN,BACHELOR'S,NICARAGUA,MALE,4
INDIANA,IN,BACHELOR'S,NIGERIA,FEMALE,36
INDIANA,IN,BACHELOR'S,NIGERIA,MALE,69
INDIANA,IN,BACHELOR'S,NORWAY,FEMALE,1
INDIANA,IN,BACHELOR'S,NORWAY,MALE,5
INDIANA,IN,BACHELOR'S,OMAN,FEMALE,5
INDIANA,IN,BACHELOR'S,OMAN,MALE,15
INDIANA,IN,BACHELOR'S,PAKISTAN,FEMALE,15
INDIANA,IN,BACHELOR'S,PAKISTAN,MALE,71
INDIANA,IN,BACHELOR'S,PANAMA,FEMALE,30
INDIANA,IN,BACHELOR'S,PANAMA,MALE,46
INDIANA,IN,BACHELOR'S,PARAGUAY,FEMALE,1
INDIANA,IN,BACHELOR'S,PARAGUAY,MALE,1
INDIANA,IN,BACHELOR'S,PERU,FEMALE,10
INDIANA,IN,BACHELOR'S,PERU,MALE,28
INDIANA,IN,BACHELOR'S,PHILIPPINES,FEMALE,11
INDIANA,IN,BACHELOR'S,PHILIPPINES,MALE,8
INDIANA,IN,BACHELOR'S,POLAND,FEMALE,5
INDIANA,IN,BACHELOR'S,POLAND,MALE,7
INDIANA,IN,BACHELOR'S,PORTUGAL,FEMALE,1
INDIANA,IN,BACHELOR'S,PORTUGAL,MALE,7
INDIANA,IN,BACHELOR'S,SOUTH KOREA,FEMALE,112
INDIANA,IN,BACHELOR'S,SOUTH KOREA,MALE,265
INDIANA,IN,BACHELOR'S,ROMANIA,FEMALE,2
INDIANA,IN,BACHELOR'S,ROMANIA,MALE,3
INDIANA,IN,BACHELOR'S,RUSSIA,FEMALE,7
INDIANA,IN,BACHELOR'S,RUSSIA,MALE,11
INDIANA,IN,BACHELOR'S,RWANDA,FEMALE,8
INDIANA,IN,BACHELOR'S,RWANDA,MALE,2
INDIANA,IN,BACHELOR'S,SAINT LUCIA,MALE,1
INDIANA,IN,BACHELOR'S,SAUDI ARABIA,FEMALE,50
INDIANA,IN,BACHELOR'S,SAUDI ARABIA,MALE,179
INDIANA,IN,BACHELOR'S,SENEGAL,FEMALE,1
INDIANA,IN,BACHELOR'S,SENEGAL,MALE,3
INDIANA,IN,BACHELOR'S,SERBIA,FEMALE,1
INDIANA,IN,BACHELOR'S,SERBIA,MALE,5
INDIANA,IN,BACHELOR'S,SIERRA LEONE,MALE,1
INDIANA,IN,BACHELOR'S,SINGAPORE,FEMALE,5
INDIANA,IN,BACHELOR'S,SINGAPORE,MALE,22
INDIANA,IN,BACHELOR'S,SLOVAKIA,FEMALE,1
INDIANA,IN,BACHELOR'S,SLOVAKIA,MALE,1
INDIANA,IN,BACHELOR'S,SLOVENIA,FEMALE,1
INDIANA,IN,BACHELOR'S,SOUTH AFRICA,FEMALE,5
INDIANA,IN,BACHELOR'S,SOUTH AFRICA,MALE,6
INDIANA,IN,BACHELOR'S,SPAIN,FEMALE,19
INDIANA,IN,BACHELOR'S,SPAIN,MALE,37
INDIANA,IN,BACHELOR'S,SRI LANKA,FEMALE,3
INDIANA,IN,BACHELOR'S,SRI LANKA,MALE,13
INDIANA,IN,BACHELOR'S,SUDAN,MALE,1
INDIANA,IN,BACHELOR'S,SWAZILAND,FEMALE,1
INDIANA,IN,BACHELOR'S,SWEDEN,MALE,4
INDIANA,IN,BACHELOR'S,TAIWAN,FEMALE,49
INDIANA,IN,BACHELOR'S,TAIWAN,MALE,147
INDIANA,IN,BACHELOR'S,TAJIKISTAN,FEMALE,1
INDIANA,IN,BACHELOR'S,TANZANIA,FEMALE,4
INDIANA,IN,BACHELOR'S,TANZANIA,MALE,3
INDIANA,IN,BACHELOR'S,THAILAND,FEMALE,9
INDIANA,IN,BACHELOR'S,THAILAND,MALE,31
INDIANA,IN,BACHELOR'S,TRINIDAD AND TOBAGO,FEMALE,2
INDIANA,IN,BACHELOR'S,TRINIDAD AND TOBAGO,MALE,6
INDIANA,IN,BACHELOR'S,TUNISIA,MALE,2
INDIANA,IN,BACHELOR'S,TURKEY,FEMALE,12
INDIANA,IN,BACHELOR'S,TURKEY,MALE,50
INDIANA,IN,BACHELOR'S,TURKMENISTAN,MALE,1
INDIANA,IN,BACHELOR'S,UGANDA,MALE,5
INDIANA,IN,BACHELOR'S,UKRAINE,FEMALE,1
INDIANA,IN,BACHELOR'S,UKRAINE,MALE,1
INDIANA,IN,BACHELOR'S,UNITED ARAB EMIRATES,FEMALE,3
INDIANA,IN,BACHELOR'S,UNITED ARAB EMIRATES,MALE,70
INDIANA,IN,BACHELOR'S,UNITED KINGDOM,FEMALE,9
INDIANA,IN,BACHELOR'S,UNITED KINGDOM,MALE,17
INDIANA,IN,BACHELOR'S,URUGUAY,MALE,1
INDIANA,IN,BACHELOR'S,UZBEKISTAN,MALE,3
INDIANA,IN,BACHELOR'S,VENEZUELA,FEMALE,5
INDIANA,IN,BACHELOR'S,VENEZUELA,MALE,17
INDIANA,IN,BACHELOR'S,VIETNAM,FEMALE,69
INDIANA,IN,BACHELOR'S,VIETNAM,MALE,136
INDIANA,IN,BACHELOR'S,WEST BANK,MALE,5
INDIANA,IN,BACHELOR'S,YEMEN,MALE,1
INDIANA,IN,BACHELOR'S,ZAMBIA,FEMALE,2
INDIANA,IN,BACHELOR'S,ZAMBIA,MALE,1
INDIANA,IN,BACHELOR'S,ZIMBABWE,FEMALE,6
INDIANA,IN,BACHELOR'S,ZIMBABWE,MALE,8
INDIANA,IN,DOCTORATE,AFGHANISTAN,FEMALE,1
INDIANA,IN,DOCTORATE,AFGHANISTAN,MALE,3
INDIANA,IN,DOCTORATE,ALBANIA,MALE,1
INDIANA,IN,DOCTORATE,ARGENTINA,FEMALE,1
INDIANA,IN,DOCTORATE,ARGENTINA,MALE,4
INDIANA,IN,DOCTORATE,AUSTRALIA,MALE,2
INDIANA,IN,DOCTORATE,AZERBAIJAN,FEMALE,1
INDIANA,IN,DOCTORATE,AZERBAIJAN,MALE,4
INDIANA,IN,DOCTORATE,"BAHAMAS, THE",FEMALE,1
INDIANA,IN,DOCTORATE,BANGLADESH,FEMALE,38
INDIANA,IN,DOCTORATE,BANGLADESH,MALE,112
INDIANA,IN,DOCTORATE,BELGIUM,MALE,1
INDIANA,IN,DOCTORATE,BENIN,MALE,1
INDIANA,IN,DOCTORATE,BOLIVIA,FEMALE,1
INDIANA,IN,DOCTORATE,BOLIVIA,MALE,2
INDIANA,IN,DOCTORATE,BRAZIL,FEMALE,20
INDIANA,IN,DOCTORATE,BRAZIL,MALE,33
INDIANA,IN,DOCTORATE,BURKINA FASO,FEMALE,1
INDIANA,IN,DOCTORATE,BURMA,FEMALE,1
INDIANA,IN,DOCTORATE,CAMEROON,MALE,2
INDIANA,IN,DOCTORATE,CANADA,FEMALE,13
INDIANA,IN,DOCTORATE,CANADA,MALE,15
INDIANA,IN,DOCTORATE,CHILE,MALE,7
INDIANA,IN,DOCTORATE,CHINA,FEMALE,505
INDIANA,IN,DOCTORATE,CHINA,MALE,1107
INDIANA,IN,DOCTORATE,COLOMBIA,FEMALE,23
INDIANA,IN,DOCTORATE,COLOMBIA,MALE,50
INDIANA,IN,DOCTORATE,CONGO (KINSHASA),MALE,1
INDIANA,IN,DOCTORATE,COSTA RICA,FEMALE,5
INDIANA,IN,DOCTORATE,COSTA RICA,MALE,6
INDIANA,IN,DOCTORATE,CROATIA,FEMALE,1
INDIANA,IN,DOCTORATE,CYPRUS,FEMALE,1
INDIANA,IN,DOCTORATE,CYPRUS,MALE,2
INDIANA,IN,DOCTORATE,CZECH REPUBLIC,FEMALE,1
INDIANA,IN,DOCTORATE,CZECH REPUBLIC,MALE,2
INDIANA,IN,DOCTORATE,ECUADOR,FEMALE,4
INDIANA,IN,DOCTORATE,ECUADOR,MALE,6
INDIANA,IN,DOCTORATE,EGYPT,FEMALE,12
INDIANA,IN,DOCTORATE,EGYPT,MALE,39
INDIANA,IN,DOCTORATE,EL SALVADOR,FEMALE,2
INDIANA,IN,DOCTORATE,EL SALVADOR,MALE,1
INDIANA,IN,DOCTORATE,ESTONIA,FEMALE,1
INDIANA,IN,DOCTORATE,ETHIOPIA,FEMALE,1
INDIANA,IN,DOCTORATE,ETHIOPIA,MALE,4
INDIANA,IN,DOCTORATE,FRANCE,FEMALE,4
INDIANA,IN,DOCTORATE,FRANCE,MALE,4
INDIANA,IN,DOCTORATE,GEORGIA,MALE,4
INDIANA,IN,DOCTORATE,GERMANY,FEMALE,2
INDIANA,IN,DOCTORATE,GERMANY,MALE,12
INDIANA,IN,DOCTORATE,GHANA,FEMALE,9
INDIANA,IN,DOCTORATE,GHANA,MALE,20
INDIANA,IN,DOCTORATE,GREECE,FEMALE,8
INDIANA,IN,DOCTORATE,GREECE,MALE,12
INDIANA,IN,DOCTORATE,GRENADA,FEMALE,1
INDIANA,IN,DOCTORATE,GUATEMALA,MALE,1
INDIANA,IN,DOCTORATE,GUYANA,FEMALE,2
INDIANA,IN,DOCTORATE,HAITI,FEMALE,1
INDIANA,IN,DOCTORATE,HAITI,MALE,1
INDIANA,IN,DOCTORATE,HONDURAS,FEMALE,3
INDIANA,IN,DOCTORATE,HONDURAS,MALE,2
INDIANA,IN,DOCTORATE,HONG KONG,FEMALE,1
INDIANA,IN,DOCTORATE,HONG KONG,MALE,9
INDIANA,IN,DOCTORATE,HUNGARY,FEMALE,1
INDIANA,IN,DOCTORATE,HUNGARY,MALE,3
INDIANA,IN,DOCTORATE,INDIA,FEMALE,295
INDIANA,IN,DOCTORATE,INDIA,MALE,574
INDIANA,IN,DOCTORATE,INDONESIA,FEMALE,2
INDIANA,IN,DOCTORATE,INDONESIA,MALE,6
INDIANA,IN,DOCTORATE,IRAN,FEMALE,39
INDIANA,IN,DOCTORATE,IRAN,MALE,71
INDIANA,IN,DOCTORATE,IRELAND,MALE,2
INDIANA,IN,DOCTORATE,ISRAEL,MALE,1
INDIANA,IN,DOCTORATE,ITALY,FEMALE,6
INDIANA,IN,DOCTORATE,ITALY,MALE,19
INDIANA,IN,DOCTORATE,JAMAICA,FEMALE,7
INDIANA,IN,DOCTORATE,JAPAN,FEMALE,1
INDIANA,IN,DOCTORATE,JAPAN,MALE,14
INDIANA,IN,DOCTORATE,JORDAN,FEMALE,5
INDIANA,IN,DOCTORATE,JORDAN,MALE,12
INDIANA,IN,DOCTORATE,KAZAKHSTAN,FEMALE,5
INDIANA,IN,DOCTORATE,KAZAKHSTAN,MALE,5
INDIANA,IN,DOCTORATE,KENYA,FEMALE,4
INDIANA,IN,DOCTORATE,KENYA,MALE,3
INDIANA,IN,DOCTORATE,KUWAIT,FEMALE,1
INDIANA,IN,DOCTORATE,LEBANON,MALE,9
INDIANA,IN,DOCTORATE,LIBYA,MALE,4
INDIANA,IN,DOCTORATE,MACAU,MALE,1
INDIANA,IN,DOCTORATE,MALAYSIA,FEMALE,9
INDIANA,IN,DOCTORATE,MALAYSIA,MALE,4
INDIANA,IN,DOCTORATE,MALI,FEMALE,1
INDIANA,IN,DOCTORATE,MAURITIUS,FEMALE,1
INDIANA,IN,DOCTORATE,MEXICO,FEMALE,11
INDIANA,IN,DOCTORATE,MEXICO,MALE,25
INDIANA,IN,DOCTORATE,MONGOLIA,FEMALE,1
INDIANA,IN,DOCTORATE,MONTENEGRO,FEMALE,1
INDIANA,IN,DOCTORATE,NEPAL,FEMALE,17
INDIANA,IN,DOCTORATE,NEPAL,MALE,22
INDIANA,IN,DOCTORATE,NETHERLANDS,FEMALE,1
INDIANA,IN,DOCTORATE,NETHERLANDS,MALE,2
INDIANA,IN,DOCTORATE,NEW ZEALAND,MALE,2
INDIANA,IN,DOCTORATE,NIGERIA,FEMALE,24
INDIANA,IN,DOCTORATE,NIGERIA,MALE,47
INDIANA,IN,DOCTORATE,PAKISTAN,FEMALE,13
INDIANA,IN,DOCTORATE,PAKISTAN,MALE,35
INDIANA,IN,DOCTORATE,PARAGUAY,MALE,1
INDIANA,IN,DOCTORATE,PERU,FEMALE,3
INDIANA,IN,DOCTORATE,PERU,MALE,10
INDIANA,IN,DOCTORATE,PHILIPPINES,FEMALE,4
INDIANA,IN,DOCTORATE,PHILIPPINES,MALE,3
INDIANA,IN,DOCTORATE,POLAND,FEMALE,1
INDIANA,IN,DOCTORATE,POLAND,MALE,1
INDIANA,IN,DOCTORATE,PORTUGAL,MALE,1
INDIANA,IN,DOCTORATE,SOUTH KOREA,FEMALE,80
INDIANA,IN,DOCTORATE,SOUTH KOREA,MALE,191
INDIANA,IN,DOCTORATE,RUSSIA,FEMALE,6
INDIANA,IN,DOCTORATE,RUSSIA,MALE,10
INDIANA,IN,DOCTORATE,RWANDA,FEMALE,1
INDIANA,IN,DOCTORATE,RWANDA,MALE,2
INDIANA,IN,DOCTORATE,SAINT VINCENT AND THE GRENADINES,FEMALE,1
INDIANA,IN,DOCTORATE,SAUDI ARABIA,FEMALE,11
INDIANA,IN,DOCTORATE,SAUDI ARABIA,MALE,21
INDIANA,IN,DOCTORATE,SERBIA,FEMALE,1
INDIANA,IN,DOCTORATE,SINGAPORE,FEMALE,1
INDIANA,IN,DOCTORATE,SINGAPORE,MALE,5
INDIANA,IN,DOCTORATE,SLOVAKIA,MALE,1
INDIANA,IN,DOCTORATE,SPAIN,FEMALE,2
INDIANA,IN,DOCTORATE,SPAIN,MALE,5
INDIANA,IN,DOCTORATE,SRI LANKA,FEMALE,25
INDIANA,IN,DOCTORATE,SRI LANKA,MALE,24
INDIANA,IN,DOCTORATE,SUDAN,FEMALE,4
INDIANA,IN,DOCTORATE,SUDAN,MALE,1
INDIANA,IN,DOCTORATE,SWAZILAND,FEMALE,1
INDIANA,IN,DOCTORATE,SWITZERLAND,FEMALE,2
INDIANA,IN,DOCTORATE,SWITZERLAND,MALE,3
INDIANA,IN,DOCTORATE,SYRIA,MALE,1
INDIANA,IN,DOCTORATE,TAIWAN,FEMALE,38
INDIANA,IN,DOCTORATE,TAIWAN,MALE,96
INDIANA,IN,DOCTORATE,TAJIKISTAN,MALE,1
INDIANA,IN,DOCTORATE,TANZANIA,FEMALE,2
INDIANA,IN,DOCTORATE,THAILAND,FEMALE,1
INDIANA,IN,DOCTORATE,THAILAND,MALE,6
INDIANA,IN,DOCTORATE,TRINIDAD AND TOBAGO,FEMALE,2
INDIANA,IN,DOCTORATE,TUNISIA,MALE,1
INDIANA,IN,DOCTORATE,TURKEY,FEMALE,19
INDIANA,IN,DOCTORATE,TURKEY,MALE,16
INDIANA,IN,DOCTORATE,UGANDA,FEMALE,3
INDIANA,IN,DOCTORATE,UGANDA,MALE,2
INDIANA,IN,DOCTORATE,UKRAINE,FEMALE,2
INDIANA,IN,DOCTORATE,UKRAINE,MALE,5
INDIANA,IN,DOCTORATE,UNITED ARAB EMIRATES,FEMALE,1
INDIANA,IN,DOCTORATE,UNITED KINGDOM,FEMALE,7
INDIANA,IN,DOCTORATE,UNITED KINGDOM,MALE,4
INDIANA,IN,DOCTORATE,URUGUAY,MALE,3
INDIANA,IN,DOCTORATE,UZBEKISTAN,FEMALE,1
INDIANA,IN,DOCTORATE,VENEZUELA,FEMALE,2
INDIANA,IN,DOCTORATE,VENEZUELA,MALE,2
INDIANA,IN,DOCTORATE,VIETNAM,FEMALE,9
INDIANA,IN,DOCTORATE,VIETNAM,MALE,19
INDIANA,IN,DOCTORATE,WEST BANK,FEMALE,1
INDIANA,IN,DOCTORATE,WEST BANK,MALE,1
INDIANA,IN,DOCTORATE,YEMEN,MALE,1
INDIANA,IN,DOCTORATE,ZAMBIA,MALE,1
INDIANA,IN,MASTER'S,ALBANIA,FEMALE,1
INDIANA,IN,MASTER'S,ANGOLA,MALE,1
INDIANA,IN,MASTER'S,ARGENTINA,FEMALE,1
INDIANA,IN,MASTER'S,ARGENTINA,MALE,2
INDIANA,IN,MASTER'S,AUSTRALIA,MALE,2
INDIANA,IN,MASTER'S,AUSTRIA,FEMALE,1
INDIANA,IN,MASTER'S,"BAHAMAS, THE",FEMALE,1
INDIANA,IN,MASTER'S,"BAHAMAS, THE",MALE,1
INDIANA,IN,MASTER'S,BAHRAIN,MALE,1
INDIANA,IN,MASTER'S,BANGLADESH,FEMALE,23
INDIANA,IN,MASTER'S,BANGLADESH,MALE,31
INDIANA,IN,MASTER'S,BASSAS DA INDIA,MALE,1
INDIANA,IN,MASTER'S,BELGIUM,MALE,2
INDIANA,IN,MASTER'S,BENIN,MALE,1
INDIANA,IN,MASTER'S,BOLIVIA,FEMALE,1
INDIANA,IN,MASTER'S,BOLIVIA,MALE,1
INDIANA,IN,MASTER'S,BOSNIA AND HERZEGOVINA,FEMALE,1
INDIANA,IN,MASTER'S,BRAZIL,FEMALE,9
INDIANA,IN,MASTER'S,BRAZIL,MALE,16
INDIANA,IN,MASTER'S,BURKINA FASO,MALE,1
INDIANA,IN,MASTER'S,BURMA,FEMALE,5
INDIANA,IN,MASTER'S,BURMA,MALE,1
INDIANA,IN,MASTER'S,CAMEROON,MALE,1
INDIANA,IN,MASTER'S,CANADA,FEMALE,7
INDIANA,IN,MASTER'S,CANADA,MALE,12
INDIANA,IN,MASTER'S,CHAD,MALE,1
INDIANA,IN,MASTER'S,CHILE,FEMALE,2
INDIANA,IN,MASTER'S,CHILE,MALE,2
INDIANA,IN,MASTER'S,CHINA,FEMALE,241
INDIANA,IN,MASTER'S,CHINA,MALE,320
INDIANA,IN,MASTER'S,COLOMBIA,FEMALE,7
INDIANA,IN,MASTER'S,COLOMBIA,MALE,11
INDIANA,IN,MASTER'S,CONGO (KINSHASA),MALE,2
INDIANA,IN,MASTER'S,COSTA RICA,MALE,1
INDIANA,IN,MASTER'S,COTE D'IVOIRE,FEMALE,2
INDIANA,IN,MASTER'S,COTE D'IVOIRE,MALE,2
INDIANA,IN,MASTER'S,CZECH REPUBLIC,MALE,1
INDIANA,IN,MASTER'S,DOMINICAN REPUBLIC,FEMALE,1
INDIANA,IN,MASTER'S,ECUADOR,FEMALE,5
INDIANA,IN,MASTER'S,ECUADOR,MALE,10
INDIANA,IN,MASTER'S,EGYPT,FEMALE,3
INDIANA,IN,MASTER'S,EGYPT,MALE,6
INDIANA,IN,MASTER'S,EL SALVADOR,MALE,1
INDIANA,IN,MASTER'S,ETHIOPIA,FEMALE,3
INDIANA,IN,MASTER'S,ETHIOPIA,MALE,1
INDIANA,IN,MASTER'S,FRANCE,FEMALE,1
INDIANA,IN,MASTER'S,FRANCE,MALE,1
INDIANA,IN,MASTER'S,GABON,FEMALE,1
INDIANA,IN,MASTER'S,"GAMBIA, THE",MALE,2
INDIANA,IN,MASTER'S,GERMANY,FEMALE,1
INDIANA,IN,MASTER'S,GERMANY,MALE,8
INDIANA,IN,MASTER'S,GHANA,FEMALE,8
INDIANA,IN,MASTER'S,GHANA,MALE,25
INDIANA,IN,MASTER'S,GREECE,FEMALE,1
INDIANA,IN,MASTER'S,GREECE,MALE,3
INDIANA,IN,MASTER'S,GUATEMALA,FEMALE,3
INDIANA,IN,MASTER'S,GUATEMALA,MALE,4
INDIANA,IN,MASTER'S,HAITI,MALE,1
INDIANA,IN,MASTER'S,HONDURAS,FEMALE,2
INDIANA,IN,MASTER'S,HONDURAS,MALE,5
INDIANA,IN,MASTER'S,HONG KONG,FEMALE,3
INDIANA,IN,MASTER'S,HONG KONG,MALE,3
INDIANA,IN,MASTER'S,HUNGARY,FEMALE,1
INDIANA,IN,MASTER'S,ICELAND,FEMALE,2
INDIANA,IN,MASTER'S,INDIA,FEMALE,1020
INDIANA,IN,MASTER'S,INDIA,MALE,2000
INDIANA,IN,MASTER'S,INDONESIA,FEMALE,5
INDIANA,IN,MASTER'S,INDONESIA,MALE,5
INDIANA,IN,MASTER'S,IRAN,FEMALE,7
INDIANA,IN,MASTER'S,IRAN,MALE,8
INDIANA,IN,MASTER'S,IRAQ,MALE,1
INDIANA,IN,MASTER'S,IRELAND,FEMALE,4
INDIANA,IN,MASTER'S,IRELAND,MALE,4
INDIANA,IN,MASTER'S,ITALY,FEMALE,1
INDIANA,IN,MASTER'S,ITALY,MALE,1
INDIANA,IN,MASTER'S,JAMAICA,MALE,1
